Smiles,Standard Value,logIC50
CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)CCc1cccc(NS(=O)(=O)O)c1,4800,5.318758763
CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)CCc1cccc(NS(=O)(=O)O)c1,4800,5.318758763
CCOC(=O)c1c(-c2ccc(-c3cccc(OC)c3)cc2)csc1NC(=O)c1ccccc1C(=O)O,4800,5.318758763
CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)O)C[C@H]4[C@]3(C)CC[C@@]21C,4800,5.318758763
C=C1CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)Cc1c(O)c(O)cc2nc(C)oc12,4800,5.318758763
CCCOC(=O)C1C(C(=O)O)[C@@H]2CC[C@H]1O2,4820,5.316952962
CCCCOc1ccc(N(Cc2ccc(N(CC(=O)OC)S(C)(=O)=O)cc2)S(=O)(=O)Cc2ccccc2)cc1C(=O)OC,4830,5.316052869
CC(=O)OC[C@H]1O[C@@H](C2=CC(=O)C=CC2=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,4850,5.314258261
CC(=O)OC[C@H]1O[C@@H](C2=CC(=O)C=CC2=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,4850,5.314258261
C/C=C(/C)C(=O)O[C@H]1CC(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)[C@@H](O)[C@@H](OC(C)=O)[C@@]12CO,4870,5.312471039
O=C(O)c1ccc(NC(=O)c2csc([C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)C3CCCCC3)n2)cc1,4880,5.311580178
O=C(O)[C@@H](Cc1ccccc1)N1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2Cl)SC1=S,4890,5.310691141
CC1(C)C=C2C(=NN(c3ccc(F)cc3)C(N)=C2C#N)CO1,4897.79,5.30999984
O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc(Cl)s4)ccc3o2)cc1)c1cccs1,4900,5.30980392
COc1cc(O)c(Br)cc1/C=C/C(=O)c1cccc(N2CCCCC2)c1,4900,5.30980392
COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(OC(=O)c2ccccc2)cc1,4900,5.30980392
CN(C)c1cccc2c(S(=O)(=O)N(C)CC(=O)N(Cc3ccc(C4CCCCC4)cc3)c3ccc(C(=O)O)c(O)c3)cccc12,4900,5.30980392
CCCCOc1cc(OC)c(/C=C2\SC(=O)NC2=O)cc1Br,4900,5.30980392
CC1=C[C@@H](c2c(O)cc(-c3cc4ccc(O)cc4o3)cc2O)[C@@H](C(=O)c2ccc(O)cc2O)[C@H](c2ccc(O)cc2O)C1,4900,5.30980392
CC1(C)C=C2C(=NN(c3ccc(F)cc3)C(N)=C2C#N)CO1,4900,5.30980392
C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@H]12,4900,5.30980392
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,4930,5.307153081
COc1cccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N([C@H](Cc3ccccc3)C(=O)O)C2=O)c1,4950,5.305394801
O=S(=O)(O)C(F)(F)c1ccc(-c2cccc(F)c2)cc1,5000,5.301029996
O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(C(F)(F)F)cc3)c(Br)c2)S1,5000,5.301029996
O=C1NC(=O)/C(=C/c2cc(Br)ccc2OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)S1,5000,5.301029996
O=c1c(Cc2ccc(-c3ccc(O)c(O)c3)cc2)c(-c2ccc(O)cc2)oc2ccccc12,5000,5.301029996
O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1OC(F)(F)F,5000,5.301029996
O=C(O)COc1c(O)cc(-c2cccc(C(F)(F)F)c2)cc1OCc1ccc(C(F)(F)F)cc1,5000,5.301029996
O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(OCc4ccccc4)cc3)SC2=S)cc1,5000,5.301029996
O=C(O)c1cc(/C=C/c2ccc(/C=C/c3ccc(O)c(C(=O)O)c3)cc2)ccc1O,5000,5.301029996
CCOC(=O)c1c(-c2ccc(-c3ccc(F)cc3)cc2)csc1NC(=O)c1ccccc1C(=O)O,5000,5.301029996
Cc1ccc(S(=O)(=O)N(C)CC(=O)N(Cc2ccc(-c3ccc(-c4cccc(C#N)c4)cc3)cc2)c2ccc(C(=O)O)c(O)c2)cc1,5000,5.301029996
CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc4c(c3O2)C=CC(C)(C)O4)ccc1O,5000,5.301029996
CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc(O)c(CC=C(C)C)c3O2)ccc1O,5000,5.301029996
CC(C)=CCc1cc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)ccc1O,5000,5.301029996
CC(C)=CCc1cc(/C=C/C(=O)c2ccc(O)c(CC=C(C)C)c2O)ccc1O,5000,5.301029996
CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc3c(c1)C=CC(C)(C)O3)CC2=O,5000,5.301029996
CC(C)=CCc1c(O)ccc([C@@H]2COc3c(ccc4c3C=CC(C)(C)O4)C2)c1O,5000,5.301029996
C=CCc1cc(/C=C/C(=O)c2cccc(N(C)C)c2)c(OCc2ccccc2)cc1O,5000,5.301029996
C=CCc1cc(/C=C/C(=O)c2ccc(OC(=O)c3ccc(C(C)(C)C)cc3)cc2)c(OC)cc1O,5000,5.301029996
NC(=O)C(Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)NS(=O)(=O)c1cccc(C(F)(F)F)c1,5030,5.298432015
COC(=O)C1=C(C(C)(C)C)NC(=S)N[C@H]1/C=C/c1ccc(OC)cc1,5030,5.298432015
O=C(Nc1ccc(-c2ccc(NC(=O)C3CCN(C(=O)c4ccc(F)cc4)CC3)cc2)cc1)C1CCN(C(=O)c2ccc(F)cc2)CC1,5040,5.297569464
O=C1C=C(c2cc(Cl)ccc2Cl)c2ccccc2C1=O,5050,5.296708622
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5050,5.296708622
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5050.1,5.296700022
O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(Oc4ccccc4)cc3)S/C2=N\c2ccc(F)cc2)cc1,5100,5.292429824
O=C(O)c1cc2c(C#Cc3ccc(OC(F)(F)F)cc3)c(-c3ccccc3)oc2cc1O,5100,5.292429824
O=C(O)[C@H](Cc1ccccc1)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,5100,5.292429824
COc1ccc(/N=C2\S/C(=C\c3cccc(OCc4ccccc4)c3)C(=O)N2Cc2ccc(C(=O)O)cc2)cc1,5100,5.292429824
COC(=O)c1ccc(CN2C(=O)/C(=C\c3ccc(OCc4ccccc4)cc3)N(Cc3ccccc3)C2=O)cc1,5100,5.292429824
CCOS(=O)(=O)/C=C/c1ccc(OC)c(OCCCCNc2nc(-c3ccccc3)c(-c3ccccc3)s2)c1,5100,5.292429824
O=c1cc(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,5180,5.28567024
O=C(OCCCCC#Cc1ccc(C(=O)OC2CSSC2)cc1)c1cccc(F)c1,5180,5.28567024
O=C(O)c1cc2c(C#Cc3ccc(F)cc3F)c(-c3ccccc3)oc2cc1O,5200,5.283996656
CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1cccc2ccccc12,5200,5.283996656
CC1(C)CC[C@]2(C)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@@H]2C1,5200,5.283996656
CC(C)=CCC/C(C)=C/Cc1c(O)c(CC=C(C)C)c(O)c2c(=O)c3cc(O)ccc3oc12,5200,5.283996656
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,5200,5.283996656
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,5200,5.283996656
C/C(=C1/C=CC(=O)C(C(=O)O)=C1)c1ccc(O)c(C(=O)O)c1,5200,5.283996656
Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(/C=C2/C(=O)Nc3ccc(Br)cc32)o1,5230,5.281498311
COc1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,5240,5.280668713
COC(=O)c1scc(-c2ccc(NC(=O)c3ccc4ccccc4c3)cc2)c1OC,5250,5.279840697
CCOC(=O)COc1cc(OC)ccc1-c1cc(-c2ccccc2)no1,5250,5.279840697
O=C1C=CC(=O)C([C@@H]2O[C@H](CNC(=O)c3ccccc3)[C@@H](O)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)=C1,5270,5.278189385
O=C1C=C(S(=O)(=O)[O-])c2ccccc2C1=O.[Na+],5290,5.276544328
O=P(O)(O)C(F)(F)c1ccc(COc2cccc(OCc3ccc(C(F)(F)P(=O)(O)O)cc3)c2)cc1,5300,5.27572413
COc1cc(OCC=C(C)C)c(Br)cc1/C=C1\SC(=O)NC1=O,5300,5.27572413
CCO[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,5300,5.27572413
CC(C)=C[C@H]1C[C@@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)C(=O)O1,5300,5.27572413
C=CCc1cc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)ccc1OC,5300,5.27572413
C=CCc1cc(/C=C/C(=O)c2ccc(OCC)cc2)c(OC)cc1O,5300,5.27572413
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5320,5.274088368
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5320,5.274088368
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5320,5.274088368
COC(CC(C)C)c1ccc2cc(-c3ccc(CC(Cc4ccc(C(F)(F)P(=O)(O)O)cc4)(c4ccccc4)n4nnc5ccccc54)cc3)cc(P(=O)(O)O)c2n1,5340,5.272458743
COC(=O)/C=C/Oc1ccc(OC)cc1[C@@H]1O[C@@]2(C(=O)N(Cc3ccccc3)c3ccccc32)[C@@H](c2ccc(Br)cc2)[C@@H]1[N+](=O)[O-],5340,5.272458743
O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C\c1ccc(CN2C(=O)C(=O)c3ccccc32)o1,5350,5.271646218
CCOC(=O)COc1cc(OC)ccc1-c1cc(-c2ccccc2)no1,5350,5.271646218
O=C(Nc1ccc(-c2ccc(NC(=O)c3ccccc3)cn2)cc1)c1ccccc1,5370,5.270025714
O=S(=O)(Nc1ccc2oc(-c3ccc(NS(=O)(=O)c4cccc5ccccc45)cc3)nc2c1)c1ccc(Cl)s1,5400,5.26760624
O=c1cc(-c2ccc(O)c(-c3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)c2)oc2cc(O)cc(O)c12,5400,5.26760624
O=C1C=C(c2ccc(-c3ccccc3)cc2)c2ccccc2C1=O,5400,5.26760624
O=C(O)COc1c(O)cc(-c2ccc(C(F)(F)F)cc2)cc1OCc1ccc(C(F)(F)F)cc1,5400,5.26760624
COC(=O)c1ccc(COC(=O)CN2C(=O)/C(=C\c3ccc(OCc4ccc(C(=O)OC)cc4)cc3)N(Cc3ccccc3)C2=O)cc1,5400,5.26760624
CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC(CCCCc1ccccc1)OS(=O)(=O)O,5400,5.26760624
CC(C)OC(=O)c1c(-c2ccc(-c3ccccc3)cc2)csc1NC(=O)c1ccccc1C(=O)O,5400,5.26760624
C=CCOc1ccc(C(=O)/C=C/c2cc(CC=C)c(O)cc2OC)cc1,5400,5.26760624
C=CCc1cc(/C=C/C(=O)c2ccc(OC)c(C(C)C(=C)C)c2)c(OC)cc1O,5400,5.26760624
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,5400,5.26760624
COC(=O)C[C@H]1Oc2c(OC)cccc2[C@@H]2O[C@@]3(C(=O)N(Cc4ccccc4)c4ccccc43)[C@@H](c3ccc(Br)cc3)[C@@]21[N+](=O)[O-],5430,5.26520017
CCOC(=O)COC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCc2c[nH]c3ccccc23)n1,5430,5.26520017
COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCN(C(C)C)C(C)C)c1,5440,5.2644011
CNc1ncc2c(n1)C(C)(C)[C@@H]1CC[C@]3(C)[C@H](CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@]43C)[C@@]1(C)C2,5440,5.2644011
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,5460,5.262807357
COc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)N5CCN(Cc6ccccc6)CC5)cc4)nocc2-3)cc1,5480,5.261219442
COC(=O)C1=C(C(C)C)NC(=S)N[C@H]1/C=C/c1ccc(C(F)(F)F)cc1,5490,5.260427656
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,5490,5.260427656
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,5490,5.260427656
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,5490,5.260427656
OC[C@H]1O[C@@H](O[C@@H]2c3ccccc3[C@H](O)C[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,5500,5.259637311
O=C(O)c1ccc(CN2C(=O)S/C(=C\c3cccc4ccccc34)C2=O)cc1,5500,5.259637311
COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCN(C(C)C)C(C)C)c1,5500,5.259637311
COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,5500,5.259637311
O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)/C(=C/c2ccc(OCc3ccccc3)cc2)SC1=S,5520,5.258060922
O=C(CCc1c[nH]c2ccccc12)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)c1nc(C(=O)Nc2ccccc2C(=O)O)c(-c2ccccc2)s1,5560,5.254925208
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nc(N)sc5C[C@]4(C)[C@H]3CC[C@@]21C,5570,5.254144805
CC(C)c1ccc(N2N=C3CSCC=C3C(C#N)=C2N)cc1,5597.58,5.251999691
O=C1c2c(O)cc(O)c3c2[C@@H]2[C@@H](c4ccccc4O[C@H]2c2cccc(O)c2-3)[C@H]1O,5600,5.251811973
O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(OCc4ccccc4)c3)S/C2=N\c2ccc(C(F)(F)F)cc2)cc1,5600,5.251811973
CCCCCCCCCCCCCCCC(=O)C1=C(O)CC(COCc2ccccc2)OC1=O,5600,5.251811973
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5600,5.251811973
CC(C)c1ccc(N2N=C3CSCC=C3C(C#N)=C2N)cc1,5600,5.251811973
CC(C)C[C@@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@@]1(C)CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@]2(C)O)C1(C)C,5600,5.251811973
C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C(=C/C)CC)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N,5600,5.251811973
CCOC(=O)COC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C)n1,5601,5.251734427
Cc1ccc([C@@H]2[C@@]3(O[C@H]4c5cc(Cl)ccc5O[C@@H]5CC(=O)N[C@@]425)C(=O)N(Cc2ccccc2)c2ccccc23)cc1,5610,5.251037139
CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,5620,5.250263684
COc1ccc(CC(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,5630,5.249491605
CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CNC(=O)c4ccccc4C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5670,5.246416941
O=C(O)COc1c(O)cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1OCc1ccccc1,5700,5.244125144
O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(OCc4ccccc4)c3)SC2=S)cc1,5700,5.244125144
Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(/C=C2/C(=O)Nc3ccc(C)cc32)o1,5700,5.244125144
CC1(C)C=C2C(=NN(c3ccccc3)C(N)=C2C#N)CO1,5700,5.244125144
CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)cc1O,5700,5.244125144
c1ccc2c(c1)ccc1oc(-c3ccc(OCCN4CCCC4)cc3)nc12,5700,5.244125144
CC1(C)C=C2C(=NN(c3ccccc3)C(N)=C2C#N)CO1,5701.64,5.244000207
c1ccc2c(c1)ccc1oc(-c3ccc(OCCN4CCCC4)cc3)nc12,5710,5.243363892
O=C(O)C(=O)c1ccc(OCc2ccc(COc3ccc(C(=O)C(=O)O)cc3)cc2)cc1,5730,5.241845378
O=C(O)C(=O)c1ccc(OCc2ccc(COc3ccc(C(=O)C(=O)O)cc3)cc2)cc1,5730,5.241845378
O=C(O)C(=O)c1ccc(OCc2ccc(COc3ccc(C(=O)C(=O)O)cc3)cc2)cc1,5730,5.241845378
CC(C)(C)c1cc(C2=CC(=O)C(=O)c3ccccc32)cc(C(C)(C)C)c1O,5730,5.241845378
O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)/C(=C/c2cccc(OCc3ccc(Cl)cc3)c2)SC1=S,5760,5.239577517
COc1cc(/C=C2\SC(=S)N(C(Cc3c[nH]c4ccccc34)C(=O)O)C2=O)ccc1OCc1ccccc1,5770,5.238824187
CCOS(=O)(=O)/C=C/c1ccc(OCCCCNc2nc(-c3ccccc3)c(C)s2)cc1,5800,5.236572006
C=CCc1cc(/C=C/C(=O)c2ccc(OCCCCC(=O)O)cc2)c(OC)cc1O,5800,5.236572006
COC(=O)C[C@H]1Oc2c(OC)cccc2[C@@H]2O[C@@]3(C(=O)N(Cc4ccccc4)c4ccccc43)[C@@H](c3ccccc3OC)[C@@]21[N+](=O)[O-],5830,5.234331445
COc1ccc(/C=C/C(=O)NC(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)C(=O)O)cc1,5900,5.229147988
CC(C)(C)OC(=O)N[C@@H](COCc1cn([C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1)C(=O)O,5900,5.229147988
C=CCc1cc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2)c(OC)cc1O,5900,5.229147988
C=CCc1cc(/C=C/C(=O)c2ccc(N(CC=C)CC=C)cc2)c(OC)cc1O,5900,5.229147988
C=C1CC[C@@H]2[C@H]1[C@H]1[C@@H](C(C)CC(=O)C=C(C)C)CC[C@@]21C,5900,5.229147988
Cc1ccc(COc2ccc(/C=C3\SC(=S)N(C(Cc4c[nH]c5ccccc45)C(=O)O)C3=O)cc2)cc1,5930,5.226945307
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5930,5.226945307
CCOC(=O)COC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)Cc2c[nH]c3ccccc23)n1,5940,5.226213555
COC(=O)/C1=C\C=C(\C(C)C)CC/C(C)=C/CC/C(C)=C/CC1,5950,5.225483034
O=C(Nc1ccc(-c2ccc(NC(=O)c3ccc(F)cc3)cn2)cc1)c1ccc(F)cc1,5960,5.22475374
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5970,5.224025669
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5970,5.224025669
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5970,5.224025669
O=C1NC(=O)/C(=C/c2ccc(OS(=O)(=O)c3ccc(Br)cc3)cc2OCc2ccc(C(F)(F)F)cc2)S1,6000,5.22184875
O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(NC(=O)c4cccc(C(F)(F)F)c4)cc3)cc2OCc2ccc(C(F)(F)F)cc2)S1,6000,5.22184875
O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(C(F)(F)F)cc3)c(-c3ccccc3)c2)S1,6000,5.22184875
O=C(O)c1cccc(NC(=O)c2csc([C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)C3CCCCC3)n2)c1,6000,5.22184875
NS(=O)(=O)C(F)(F)c1cc(-c2ccc(CSCc3ccc(C(F)(F)S(=O)(=O)O)c(Br)c3)cc2)ccc1Br,6000,5.22184875
COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(-n2cccn2)cc1,6000,5.22184875
COc1cc(/C=C/c2cc(Br)c(O)c(C(=O)O)c2)ccc1/C=C/c1cc(Br)c(O)c(C(=O)O)c1,6000,5.22184875
CC(C)=CCc1cc(C(=O)C2(c3cc(O)c(O)cc3/C=C3\Oc4c(ccc(O)c4CC=C(C)C)C3=O)Oc3cc(O)c(CC=C(C)C)cc3C2=O)ccc1O,6000,5.22184875
COc1ccc(OC(=O)CSc2nnc(-c3ccc(O)c(O)c3)o2)cc1,6020,5.220403509
O=C1C[C@H]2Oc3ccc(Cl)cc3[C@@H]3O[C@@]4(C(=O)N(Cc5ccccc5)c5ccccc54)[C@@H](c4ccc(Br)cc4)[C@@]32N1,6040,5.218963061
CC(=O)Nc1ccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)cc1,6095.37,5.214999927
O=C(CCn1cc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)S(=O)(=O)c2cccc3cccnc23)nn1)Nc1ccc(C(=O)O)c(O)c1,6100,5.214670165
COC(=O)C(Cc1ccccc1)(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)OC,6100,5.214670165
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C/c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,6100,5.214670165
CC1(C)CC(=O)C2=C(C1)NC(c1ccccc1)=CC2c1ccc([N+](=O)[O-])cc1,6100,5.214670165
CC(=O)Nc1ccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)cc1,6100,5.214670165
COc1cccc2c1O[C@@H]1CC(=O)N[C@]13[C@H]2O[C@@]1(C(=O)N(Cc2ccccc2)c2ccccc21)[C@H]3c1ccc(Br)cc1,6190,5.208309351
COc1ccccc1N1N=C2COC(C)(C)C=C2C(C#N)=C1N,6194.41,5.208000053
O=C1N=C(NCCCCCCCCCNC2=NC(=O)/C(=C/c3ccc(O)cc3)S2)S/C1=C\c1ccc(O)cc1,6200,5.207608311
O=c1cc(-c2ccc(O)c(-c3c(O)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)c2)oc2cc(O)cc(O)c12,6200,5.207608311
O=C(O)c1cccc(-c2ccc(Cc3c(-c4ccc(O)cc4)oc4cc(O)ccc4c3=O)cc2)c1,6200,5.207608311
Nc1nc(N)c2nc(CN3CCN(Cc4ccccc4)CC3)nnc2n1,6200,5.207608311
COc1ccccc1N1N=C2COC(C)(C)C=C2C(C#N)=C1N,6200,5.207608311
COc1cc(O)c(Br)cc1/C=C/C(=O)c1ccc(N)cc1,6200,5.207608311
CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1cccc2cccnc12,6200,5.207608311
CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1cccc2cccnc12,6200,5.207608311
CC(C)[C@@H]1CC[C@@H](C)[C@H]2C[C@@]3(O)[C@H](c4ccccc4)c4c(O)c(C=O)c(O)c(C=O)c4O[C@]3(C)C=C12,6200,5.207608311
CC(C)[C@@H]1CC[C@@H](C)[C@H]2C[C@@]3(O)[C@H](c4ccccc4)c4c(O)c(C=O)c(O)c(C=O)c4O[C@]3(C)C=C12,6200,5.207608311
